Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
ZF Machine,SOAP STATION,3,damper:Clean and replace if necessary,ZF,30,1M,13,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,
ZF Machine,SOAP STATION,6,transmission chains:Clean and replace if necessary,ZF,30,1M,13,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,
ZF Machine,SCANNING DEVICE,7,Mirror: clean the mirror,ZF,90,1M,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
ZF Machine,SCANNING DEVICE,8,Function: Clean the lens,ZF,20,1M,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
ZF Machine,IN-CONVEYOR,9,Toothed belt : Clean and replace if necessary,ZF,10,1M,13,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,
ZF Machine,IN-CONVEYOR,10,Toothed belt disc :Clean and replace if necessary,ZF,20,1M,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x
ZF Machine,LIFTING UNIT,12,"Rollers: Clean, check for damage and replace if necessary",ZF,30,1M,13,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,,,,,,,,,,,,,x,
ZF Machine,CENTERING DEVICE,14,"Guide carriages and rails: Clean, check for damage and replace if necessary",ZF,60,1M,26,,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x
ZF Machine,CENTERING DEVICE,15,"Hoses & cables in power track : Clean, check for damage and replace if necessary",ZF,60,1M,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x
ZF Machine,CENTERING DEVICE,16,"Roller: Clean, check for damage and replace if necessary",ZF,60,1M,4,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x,,,,x
ZF Machine,SOAPING DEVICE,17,"Soap coverd surfaces: Remove soap residue,clean components & function check",ZF,30,1M,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
ZF Machine,SOAPING DEVICE,18,Brushes: Check condition of bristles and replace brush if necessary,ZF,60,1M,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
